canonicalsmiles,lc50
COCCN,4631.245059
C1=COC=C1,3040.575212
C1=CSC=C1,2317.408565
CC(C)CCC(=O)C,505.391546
CC(=O)CCC(=O)C,2886.940733
C(CC(=O)O)C(=O)O,1026.155135
C=CC(=O)NCNC(=O)C=C,504.6612655
CCOC(=O)CCCCCCCCC(=O)OCC,11.43426797
CCCCCBr,49.55551307
CCCCCC,16.42126047
CCCCCN,266.2668629
CCCCC=O,90.60549706
C(CCO)CO,15517.4796
CCCCNC,415.2572481
CCCOC=O,926.883607
C1=CC=NC=C1,1652.63362
C(CC(=O)O)CC(=O)O,575.3546038
CCCCCCCC(=O)OC,46.05918768
CCCCCCC(=O)C,179.0283876
CCCCCCC(=O)O,168.8667586
C(CCC(=O)O)CCC(=O)O,614.5840366
CCCCCCBr,19.08394478
CCCCCCN,167.9335992
CCCCCCO,244.5250145
C(CCO)CCO,8946.625826
C(CO)NCCO,6542.865198
CCCCCCCN,70.88067927
CCCCCCCO,91.24438074
CCCCCCC=O,114.7171035
CCCCCCCCCl,31.78507507
CCCCCCCCN,57.59660028
CCCCCCCCO,34.01792394
CCCCCCCCC(=O)O,70.52062851
CCCCCCCCOC(=O)C,15.10720919
C(CCCCCO)CCCCO,104.0513097
CC(C)(C=C)O,2109.378656
C(C(Cl)(Cl)Cl)O,435.8634955
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2O,11.67205894
C1=CC=C(C(=C1)C(=O)O)Cl,441.2460317
CC1=CC(=C(C=C1)O)[N+](=O)[O-],41.21817348
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,24.58080731
CCOC(=O)C1=CC=C(C=C1)O,44.72524414
CC(C)COC(=O)C1=CC=CC=C1,18.66297211
C1=CC=C2C(=C1)C=CN2,72.23410447
C1=CC=C(C(=C1)O)O,19.58063458
CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],24.56866664
C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])Cl,31.85979165
CCOC1=C(C=CC(=C1)C=O)O,158.691118
COC1=C(C=CC(=C1)C=O)O,163.0316623
CN(C)C1=CC=CC=C1,63.59616803
C1=CC(=CC(=C1)Cl)[N+](=O)[O-],29.33718284
CC(=O)C1=CC(=CC=C1)[N+](=O)[O-],79.04577795
CC(C)C1=CC=C(C=C1)C=O,31.68459087
C1=CC=C(C=C1)CC=O,16.20779277
CCCCOC1=CC=C(C=C1)O,33.1652502
C1=CC=C(C=C1)CCCO,220.8743172
COC1=CC=C(C=C1)C=O,151.7111658
CCCC(C)C=O,298.3282056
CCCC(=O)CCC,532.8782237
CCCC(=O)OC=C,275.0666056
C1=CC(=CC=C1N)O,131.2030875
C1=CC(=CC=C1O)O,37.31013003
CCC=O,177.4297774
CC(C)CCO,957.6841872
CCCCCC(=O)OCC,124.450165
CCCCCC(=O)OCC=C,95.66135617
CCCC=O,172.9798816
CCCCOC(=O)C,355.6777544
CCCCCCC(C)O,130.229
C(CCC(=O)O)CC(=O)O,589.8872415
CCCCCCCC(=O)O,119.6727516
CCCCCCCCC=O,22.13205005
CC(C)(CO)N,7604.534416
CC1(C2CCC1(C(C2)O)C)C,109.2006121
CC(CCl)O,2935.050635
CC(=O)N(C)C,7746.720139
CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,26.20858043
C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O,26.99638967
CCCCC(C(=O)OCC)C(=O)OCC,59.97860771
COC1=CC(=CC(=C1O)OC)C=O,123.1620073
COC1=CC=CC=C1C=O,96.38679635
C1=CC=C(C=C1)C(=O)OC2=CC=CC(=C2)O,16.6287619
CCCCOC(=O)C1=CC=CC=C1,21.42795408
C1=C(C(=CC(=C1O)Cl)Cl)O,19.18019556
CCC(C)CO,791.0836645
C1=CC(=C(C=C1C=O)O)O,107.9584075
CC(C)CC(=O)OCCC1=CC=CC=C1,16.3854066
C1CN(CCN1)CCN,796.6345765
CCOC(=O)C=C,30.23575662
CCCCOC(=O)CCC(=O)OCCCC,70.84249333
CCCCC(=O)OCCC,141.2522183
CCOC(=O)CCCCC(=O)OCC,270.326381
CCCCOC(=O)C=C,38.70641921
C(CO)N,4687.043977
CCOC(=O)C,1745.923864
CCCCCCOC(=O)C(=C)C,13.83843316
CCCCCCC(=O)OCC=C,31.84837077
CCCCCC(=O)Cl,61.52408449
CCCCCC(=O)O,187.5238468
CCCCCCOC(=O)C,147.2297168
CCCCCCCCCO,20.14261361
COC1=CC=CC(=C1O)C=O,63.86631471
CCCCC(CC)C(=O)O,121.0585247
COC1=CC=CC(=C1)O,265.4065527
C1=CC(=CC=C1CC(=O)O)O,4811.40546
C1=CC(=CC=C1CCN)Cl,112.7366981
C(CN)CO,3695.708953
C1=CC2=C(C=CC3=C2C=CC=N3)N=C1,13.05433901
C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1,15.33750039
C1=CC=C2C=NN=CC2=C1,284.7371098
C1=CC=C2C(=C1)C=NC=N2,253.7722747
C1=CC=C2C(=C1)C=CO2,152.1808845
C1=CNN=C1,3491.560302
C1=CN=CN1,680.8
C1=CC=NN=C1,2058.629982
C1=CN=CN=C1,4503.791673
C1=CN=CC=N1,5291.495044
C=CCC1=CC=CC=C1,76.30339922
C1=CC(=C(C=C1Cl)C(=O)O)O,433.4512224
C1=CC=C2C(=C1)C=CC=C2F,59.54268769
C1=CC=C(C=C1)C2=CC=C(C=C2)F,50.81982288
C1=CC(=C(C=C1[N+](=O)[O-])O)[N+](=O)[O-],16.79103156
CCCCCCCCCC(=O)O,53.72599198
C1=CC(=C(C=C1[N+](=O)[O-])Cl)F,27.8212151
C1=CC(=CC=C1[N+](=O)[O-])F,112.0797397
CCSCC,861.3078133
C1=CC(=C(C=C1F)[N+](=O)[O-])F,74.41200076
C1=CC(=C(C=C1F)F)O,32.67713811
C1=CC(=CC=C1N)F,28.56224451
C1=CC(=CC=C1O)F,107.0546689
C1=CC=NC(=C1)F,1538.772801
C1=C(C=C(C(=C1Cl)O)Cl)F,28.68498189
C1=CC(=C(C=C1F)C(F)(F)F)N,187.5511942
C1=CC(=CC=C1C(F)(F)F)O,38.8874894
C1=CC(=CC(=C1)F)[N+](=O)[O-],89.02808131
C1=CC(=C(C=C1[N+](=O)[O-])F)O,13.37137242
CC(=O)C(=O)C,146.201796
C1=CC=C(C=C1)C(=O)C(F)(F)F,178.1757758
C(C1=C(C(=C(C(=C1F)F)F)F)F)O,313.9514925
C1=CC(=C(C=C1F)O)[N+](=O)[O-],11.91725645
C1=CC=C(C(=C1)CO)F,589.9544695
C1=CC=C(C(=C1)C=O)F,103.4681718
CCOC(=O)C1=CC=C(C=C1)F,164.3322111
CC1=CC(=C(C=C1)O)O,52.95559366
C1=CC(=CC(=C1)F)CO,309.6125068
C1=CC(=CC=C1CO)F,525.7972323
C1=CC(=CC=C1C=O)F,166.267312
C1=C(C=C(C(=C1O)C=O)O)O,114.7780918
CCOC1=CC=CC(=C1O)C=O,23.47214178
C1=CSC(=C1)C2=CC=CS2,15.16674026
C1=CC=C(C=C1)C(=O)NO,57.16945409
CC(=O)C1=CC(=C(C=C1)O)OC,219.0546718
C1=COC=C1C=O,96.08
C1=CSC=C1C=O,44.6477089
C1=CC(=CN=C1)C=O,144.4874476
C1=CC(=CC=C1CCO)O,934.0760237
C1CCC(=O)OCC1,2081.794555
CC(C)CC(=O)O,223.9512196
C1CC(=O)CC(=O)C1,952.1858474
C1CSCCS1,154.8475605
C(CCCC(=O)O)CCC(=O)O,566.2696937
COP(=O)(OC)OC,9254.335257
CC(=C)CO,3318.910152
CC(=O)C(Cl)Cl,29.02024801
CC1=CC(=C(C(=C1)C)O)C,51.77798196
C1=CC=C(C=C1)C(=O)N=C=S,130.5329805
CCC(C(=O)OCC)Br,33.58505429
C1=CC(=C(C=C1O)O)O,45.78776294
C(C(CO)N)O,4320.818728
CNC(=S)NC,1342.098383
CCOC(=O)C(C)Br,15.87633855
CCOC(=O)C(C)Cl,368.4572517
C1=CC(=CC(=C1)Cl)C(=O)O,211.1936775
CCOC(=O)CCBr,135.4411559
CCCCC(=O)OCC,296.8549309
CCOC(=O)CCC(=O)C,3621.386668
CCC(=O)OCC(C)C,642.0138058
C(CBr)O,876.5385409
CC(=O)OC(C)(C)C,3589.687174
CC(C)CC(=O)N,4623.447038
C1=CC(=CC(=C1)Cl)Cl,40.48717126
CC(C)COC=O,2075.646215
CCCCCC(C)O,342.9305121
CCCCCCCl,20.01793728
CC(=O)C1=C(C=C(C=C1)OC)O,46.83306917
C1=CC=C(C(=C1)C=O)[N+](=O)[O-],102.1696357
C1=CC(=C(C=C1Cl)Cl)N,44.6212695
CCC(=O)OC,3581.172173
C1=CC(=CC(=C1)O)[N+](=O)[O-],42.98909976
C1=CC(=CC=C1C=O)[N+](=O)[O-],95.3502739
C=CCI,26.86937576
CC(C)C(=O)C,1271.026037
CC(C)C(C(=O)O)Br,640.8413866
CC1=C(C(=CC=C1)C)O,146.8685895
C1=CC=C(C(=C1)[N+](=O)[O-])Br,35.92302236
C1=CC(=C(C=C1O)[N+](=O)[O-])[N+](=O)[O-],98.87292403
CCC1=C(C(=CC=C1)CC)N,73.08971004
CC(CN)C1=CC=CC=C1,257.6373437
C1=CC=C(C=C1)C(=O)CO,113.2446635
CC1=C(C=NC=C1)C,338.8380513
CC1CCCCC1=O,724.2301819
C1=CC(=C(C=C1Cl)O)Cl,12.08335415
CCC(CC)O,1546.045662
CCCC(C(=O)O)Br,199.4117071
CC(C)(C)C1=CC(=CC=C1)O,27.3355463
CC(C1=CC=CC=C1)Br,863.5996504
C1=CC(=CC(=C1)Br)[N+](=O)[O-],18.85266145
CC(C)C1=CC=C(C=C1)Br,28.12221645
C1=CC(=CC=C1[N+](=O)[O-])Br,84.21176476
CCC1=CC(=CC=C1)N,129.8467094
CC1=CC(=CC=C1)CO,212.2897492
C1=CC(=CC(=C1)Cl)C=O,55.19018483
CNCCC1=CC=CC=C1,347.5432938
CCC1=CC=C(C=C1)N,113.0917562
CCCCC(CC)O,359.0923293
CCCCCC(CC)O,149.5228635
CCCCOC(=O)CC,88.01246147
CC(C)CC=O,184.1426324
C(CBr)C(=O)O,169.2802013
C1=CC(=CC(=C1)Br)O,12.2481672
C1=CC(=CC(=C1)O)N,361.3633929
COC1=CC=CC(=C1)C=O,80.17106368
C1=CC=C(C=C1)I,89.05361544
CCCCC(=O)C,2206.451653
CC(=O)OCC=C,33.15284788
CCCCOC(=O)N,1083.28416
CCC(C)(C)N,434.8277193
C(=O)(C(Cl)(Cl)Cl)N,315.1999391
CCS(=O)(=O)CC,8453.482634
CCCCS(=O)(=O)CCCC,321.460033
CC(C=C)O,814.6958341
C(C(Cl)Cl)O,1123.431909
CNC(=S)N,2113.322277
COC(=O)N,7087.064998
CCN(C)C,591.7727407
CC(C)C(C)O,873.4185605
CC(C)(C)C(=O)OC,2213.38317
CCS(=O)(=O)C1=CC=CC=C1,1049.629672
CCOC(=O)C(C)(C)Br,137.4503831
CC(C)C(C(C)C)O,589.1230674
C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,33.93436274
C1=CC(=C(C(=C1)[N+](=O)[O-])N)[N+](=O)[O-],26.46889918
C1=CC2=C(C=CC=N2)C(=C1)[N+](=O)[O-],70.94933285
C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2,144.8600117
CCOC(=O)C(CC1=CC=CC=C1)C(=O)OCC,48.80266049
CCOC(=O)C(C)C(=O)OCC,564.9670494
CCOC(=O)C(C(C)C)Br,199.2106678
C1=COC(=C1)C(=O)N,3059.948794
C1=CC=C(C(=C1)C(=O)N)[N+](=O)[O-],871.8626337
C1=CC(=C(C=C1Br)C(=O)O)Br,571.5027365
C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],19.64722545
C1=CC=C(C(=C1)CO)[N+](=O)[O-],216.3160494
CCN(C)C1=CC=CC=C1,69.34398773
C1=CC=C(C(=C1)N)I,97.83266288
C1=CC(=C(C=C1Br)Br)O,10.02831732
CC1=CC(=C(C=C1)N)Cl,93.5541707
CC1=CC(=C(C=C1)Cl)O,41.12052117
CCCC(C(=O)OCC)Br,41.8131216
CCCCC(C(=O)O)Br,68.41416877
CCC(CC)N,566.6530381
CCC(C=C)O,1914.936809
C(C(CN)O)N,2408.913375
CCN(C)CC,496.9551797
CC1=CSC=C1,492.0155073
CCOC1=CC(=C(C=C1)N)[N+](=O)[O-],31.6592555
CC(C)(C1=CC=CC=C1)O,505.993712
CC(C1=CC=CC=C1)N,183.4133943
CC(C)C1=CC(=CC=C1)O,33.43068842
C1=C(C=C(C=C1Br)Br)C(=O)O,97.05511181
C1=C(C=C(C=C1Cl)Cl)[N+](=O)[O-],14.23315336
C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,21.02498428
C1=CC(=C(C=C1[N+](=O)[O-])Cl)O,11.46634007
C1=CC(=CC(=C1)[N+](=O)[O-])CO,254.149139
COC(=O)C1=CC=C(C=C1)Br,54.01561826
COC(=O)C1=CC=C(C=C1)[N+](=O)[O-],73.79692033
C1=CC(=CC=C1C(=O)N)Cl,126.4602008
C1=CC(=CC=C1CO)[N+](=O)[O-],116.1685966
C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],109.7609772
CCC1=CC(=CC=C1)O,62.65114667
CC1=CC(=CC=C1)C=O,99.70654676
C1=CC(=CC(=C1)O)CO,1299.90538
C1=CC=C(C=C1)CC2=CN=CC=C2,35.35506099
CC(=O)NC1=CC(=CC=C1)O,218.4927261
COC1=C(C=C(C=C1)C=O)O,210.0255142
C1=CC=C(C=C1)CNC(=S)N,36.37152862
C1=CC=C(C=C1)OCC(=O)N,811.7772634
C1=CC=C(C=C1)CCCl,95.06400528
CCSC1=CC=CC=C1,69.2791113
C1=CC=C(C=C1)OC(=O)N,336.6388582
CCOC1=CC=C(C=C1)O,135.0150944
COC1=CC=C(C=C1)Cl,35.81448499
C1=CC(=CC=C1C=O)C=O,163.5030749
CCCC(CC)O,723.3080414
CCCC(=O)OC,1799.506551
CCOC(=O)CCCl,429.9193657
CCOS(=O)OCC,1350.444116
CCCOS(=O)OCCC,136.3752407
CCCCC(CBr)Br,17.43157088
CCCCC(=O)OC,812.9364626
CCCCCCC(CC)O,62.9674233
CCCCCOC(=O)CC,159.2191778
C(=O)NN,446.2276762
CC(C)(C)CCO,557.6008067
CCCC(C)N,422.0045384
CC(CC=C)O,2832.399097
C=CCC(=O)O,377.5310777
CCNC(=O)C,4376.40864
CCNC(=S)N,1405.349531
CC1=CC=C(O1)C,290.3079589
C1=CC(=CC(=C1)I)N,49.03245909
C1=CC(=CC(=C1)I)O,16.68946907
CC(C)CCCO,442.9181664
CCCCC(C)O,869.6079339
C(CC(=O)O)CCl,582.5233194
CCCC[N+](=O)[O-],505.0600348
C(CO)CBr,1191.197175
C=CCCO,3572.692149
C(CO)CCl,2369.275688
CCCNC,471.1454008
CCCCCC(=O)N,931.8357471
CCCCCOC(=O)C,89.44254893
CCCCCCCC(C)O,34.76288581
CCCCCCOC=O,313.7214887
C1=CC(=C(C=C1Cl)C=O)O,15.33490227
CC(=S)NC1=CC=CC=C1,154.7525992
