canonicalsmiles,lc50
C1=CC=C2C(=C1)C=CN2,0.999407244
C1=CC(=C(C=C1Cl)Cl)O,2.601283609
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0.007261729
C1=CC(=C(C=C1[N+](=O)[O-])Cl)N,5.597131354
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],0.004896166
C1=CC=C(C=C1)NNC2=CC=CC=C2,4.096227086
CCCCOP(=O)(OCCCC)OCCCC,3.650796072
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,0.185732682
C1=CC=C2C(=C1)C3=CC=CC=C3S2,0.442009055
C1=CC=C2C=C(C=CC2=C1)O,3.538953029
CN(C)C(=S)SSC(=S)N(C)C,0.209862317
CC1=CCC(CC1)C(=C)C,0.030993645
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,0.090061926
C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.198028384
C1=CC=C2C(=C1)NC(=S)S2,5.36408858
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4O3,3.999026227
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4S3,0.220177172
C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,0.111144591
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],0.015286297
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.002001581
C1=CC=C(C=C1)C(=O)N=C=S,1.89985368
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],3.198530082
COC1=CC=CC(=C1)N,0.280178184
CCN=C=S,0.429800772
C1=CC(=C(C=C1Cl)Cl)N,0.59640575
CCC1=CC=CC=C1N,8.043238527
CCC1=CC=C(C=C1)N,0.090039018
CCCCN=C=S,0.429984182
CNC(=S)N,9.505297871
CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],0.659753173
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,5.302260363
C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],4.200504252
C1=C(C=C(C=C1Cl)Cl)[N+](=O)[O-],7.504145199
C1=CC=C(C=C1)CN=C=S,0.043032634
C1=C(C=C(C=C1Cl)Cl)N,1.120835872
C1=CC(=C(C(=C1N)Cl)Cl)Cl,0.730067061
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)N,0.640359317
C1=C(C=C(C(=C1Cl)Cl)Cl)Cl,1.589471489
C1=C(C(=CC(=C1Cl)Cl)Cl)N,3.399088363
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,5.007442125
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,0.570558985
C12C(C(C3C1O3)Cl)C4(C(=C(C2(C4(Cl)Cl)Cl)Cl)Cl)Cl,0.240040434
C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,2.119519835
CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2,0.150033517
CC1=CSC2=CC=CC=C12,2.599777068
CC1=C(C=CC(=C1)Cl)O,0.289773529
CC1=CC(=CC(=C1O)Cl)Cl,0.429558717
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0.192933591
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2Cl)Cl)Cl,0.42374983
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,2.947845963
C1=CC=C(C=C1)C2=CC(=CC=C2)Cl,0.430186334
C1=CC=C(C=C1)C2=CC=C(C=C2)Cl,0.420394291
C1=CC=C(C=C1)CCN=C=S,0.129965052
C1=CC(=C(C=C1Cl)Cl)C2=C(C=C(C=C2)Cl)Cl,0.030018083
COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,0.140001936
COC1=CC(=C(C(=C1O)Cl)Cl)Cl,0.959359545
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,1.340861512
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,0.000999567
C1=CC(=C(C(=C1)Cl)Cl)[N+](=O)[O-],4.532119251
CC(C1=CC=C(C=C1)Cl)C2=CC=C(C=C2)Cl,0.034982175
C1=CC(=CC=C1N=C=S)N=C=S,0.077086705
CC12CCC3C(=CC(=O)C4C3(CC(C(C4)O)O)C)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O,2.459143468
COP(=O)(N)SC,0.034010995
COC(=O)NC1=NC2=CC=CC=C2N1,0.102911776
CC(C)CCC(C(C)(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)O,0.175016666
CN(C)C(CSC(=O)N)CSC(=O)N,0.010006858
C1=CC=C(C=C1)C2=CC(=C(C=C2Cl)Cl)Cl,0.589898556
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,0.000214182
C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.518754892
C1CN2C(=N1)SSC2=S,0.210016063
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,0.004480363
COC1=C(C(=C(C=C1O)Cl)Cl)Cl,0.729426271
CC(C)CCCCCCCCCCNCCCCCCCCCCC(C)C,0.110846494
CCC(C)SP(=O)(N1CCSC1=O)OCC,0.659781214
CCC(C)SP(=O)(N1CCSC1=O)OCC,0.219988382
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,2.973084161
CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1.73153173
CC1=C(C=CC(=C1)O)Cl,2.000130859
CCCCCC=O,9.155758227
CBr,2.200133467
C(C(Cl)(Cl)Cl)(Cl)Cl,7.998268566
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,0.045169394
CC1=CC=CC=C1[N+](=O)[O-],9.843828644
C1=CC=C(C(=C1)C=O)O,4.100027745
C1=CC=C(C=C1)C2=CC=CC=C2O,0.709553214
C1=CC(=C(C=C1N)Cl)Cl,0.290095921
CC1=CC=C(C=C1)C(C)C,6.498560021
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0.660549419
C1=CC(=CC=C1O)Cl,4.820276834
C=CC=O,0.082918835
C1CCC=CC1,9.409243301
C1=CC(=C(C=C1Cl)Cl)Cl,4.014551954
C1=CC=C2C(=C1)C3=CC=CC=C3O2,1.701375876
C1=CNC(=S)NC1=O,7.704037898
C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,2.298191812
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],0.000189947
C1=CC(=CC(=C1)Cl)Cl,7.199750303
CN=C=S,0.279921581
C1=C(C=C(C(=C1Cl)Cl)Cl)O,0.679747076
CN1CCCC1=O,1.230849649
CCOP(=S)(CC)SC1=CC=CC=C1,0.002700626
CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C(=O)O)C,8.27370493
CCNC1=NC(=NC(=N1)Cl)NC(C)C,9.393117929
C1=CC=C(C=C1)C2=CC=CC=C2Cl,0.710652044
CCCN(CCC)C(=S)SSC(=S)N(CCC)CCC,0.229829388
CCOP(=S)(OCC)OP(=S)(OCC)OCC,0.000229752
CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)N=NC4=CC(=C(C=C4C)O)C(C)C)C(C)C)O,2.072085981
CC1=CCC(CC1)C(=C)C,0.729915955
CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,8.293829276
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,6.52048958
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,0.25
CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,3.94
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,3.4
CC(=O)NC1=CC=C(C=C1)O,0.17
C=CC#N,0.032
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,7.6
CCCCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCCCC,4.03
C1=CC=C2C=C3C=CC=CC3=CC2=C1,0.068
C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0.03564668
[C-]#N.[Na+],1.7
[C-]#N.[K+],0.00037
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0.15
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,3.05
C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,0.03
CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC,0.438
C1=CC(=CC=C1C2=C(C=C(C=C2)Cl)Cl)Cl,0.00789
[Cl-].[K+],0.16
[O-]S(=O)(=O)[O-].[Na+].[Na+],4.5
[Cl-].[Cl-].[Ca+2],0.148
CNCC(C(=O)O)N,0.59
C1=CC=C(C=C1)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,9.932
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0.008
CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,0.18
C(C(=O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.22
CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C,3.52
C1=CC(=C(C=C1C2=CC(=C(C=C2)Cl)Cl)Cl)Cl,3.96
C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,0.002
C1=CC(=C(C=C1Cl)C2=C(C=CC(=C2)Cl)Cl)Cl,0.0013
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,0.03
C1=CC=C(C(=C1)C2=C(C=CC(=C2)Cl)Cl)Cl,0.0002
C1=CC(=C(C=C1Cl)C2=CC(=C(C=C2Cl)Cl)Cl)Cl,0.055
C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,0.01
C1=CC(=CC=C1OC2=C(C=C(C=C2)Br)Br)Br,0.0006
C1=CC(=C(C(=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,8.8
C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.23
C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,0.054
CC1C(NC(=O)C(NC(=O)C(C(NC(=O)C(NC(=O)C(NC(=O)C(=C)N(C(=O)CCC(N(C1=O)C)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)C=CC(=CC(C)C(CC2=CC=CC=C2)O)C,0.83
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,1.3
C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2Br)Br)Br,0.068
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,1.58
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,0.000253
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,0.000106
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,0.000243
CC(=O)C1=CCCC2CCC1N2.C(=CC(=O)O)C(=O)O,0.000719
